uuid,name,description
ed2385b3-5d54-43b9-bc67-044c07890c67,Cards Against Humanity: Fifth Expansion,"Released September 3, 2014. Discontinued as of November 21, 2016 as a separate expansion. Still available for purchase while supplies last. This expansion has been incorporated into the Blue Box Expansion. Icon: The number ""5"". "

uuid,edition,version,description,author,releaseDate,column
b970e20f-ff3e-4719-8438-e55482d32a39,Response,Changing a person's mind with logic and facts.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
7a512bb4-7500-4819-ab86-ef3acb62b1bd,Response,Child support payments.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
da498740-2721-4c02-b23b-ac45a8cca316,Response,Cutting off a flamingo's legs with garden shears.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
b3e16846-87a2-4832-955f-d884a5136cc0,Response,Daddy's credit card.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
339e6b58-58de-4ad1-8683-9a477d629852,Response,Deez nuts.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
fd00ae23-490e-41d3-8430-472145fa37c4,Response,Denzel.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,
8f19e313-6324-4d85-9395-ea63d983ce8a,Response,Doing the right stuff to her nipples.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
4c0e7ea4-0aac-4cc5-a6c5-7e815d42e1dc,Response,Ejaculating live bees and the bees are angry.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
babf1f86-0701-4cea-a00b-a67d97a4123a,Response,Ennui.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
288240cd-8888-42ad-a934-680788365c36,Response,Figuring out how to have sex with a dolphin.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
36a83fba-774d-412c-b992-adc11898cad0,Response,"Free ice cream, yo.",0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
65a04cd1-d8d8-44b3-a905-bee7af1f719d,Response,Genghis Khan's DNA.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
77835ddd-e5be-42d5-8c17-d3bd2bff46ee,Response,Getting caught by the police and going to jail.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
42efccbe-36ee-45b9-8472-dbe4b1ef1f3d,Response,Getting drive-by shot.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
714e3c61-2f4c-497a-9e9d-d1ac6a11f1b2,Response,Getting eaten alive by Guy Fieri.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
8f7b42ab-91c2-42f8-b345-01ae7f972ed0,Response,Giant sperm from outer space.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
78eecce0-c27b-4cfe-b849-3094f4dc1bfa,Response,Going to a high school reunion on ketamine.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
3d4b7d08-ec22-4dc3-9f1d-bf6ea22ce217,Response,Having been dead for a while.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
83ac39f9-be55-4872-bb9b-ab4375ae5c4b,Response,Mom's new boyfriend.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
b4aa8cd6-6711-43ea-b08b-e4e9057279ec,Response,My boyfriend's stupid penis.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
63ccff22-2905-43ed-a4b0-02dcb6bcbc3f,Response,My dead son's baseball glove.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
10a53658-d240-470f-bdbb-dd08b28471fa,Response,My first period.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
4289fc6f-8962-4ed7-a9c5-5a22288393d5,Response,Not believing in giraffes.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
0a4b571c-da9c-4f0b-a404-bc946dd0c425,Response,Oil!,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
a23bdbae-2ffe-432d-b12f-4d21cc6055f4,Response,Out-of-this-world bazongas.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
781a9a49-eb7a-4157-a400-5a3b0f72a30f,Response,P.F. Chang himself.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
de408953-0779-4a5b-abf8-68b928e6f09d,Response,Russian super-tuberculosis.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
e60ad5af-941c-4d87-9784-b9fb0990e2d1,Response,Seeing my village burned and my family slaughtered before my eyes.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
015b56af-389d-41b4-aaa0-b16347df33c2,Response,Seeing things from Hitler's perspective.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
e7f1c6a9-75aa-45fb-af51-3d84249084ae,Response,"September 11th, 2001.",0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
5c4fb649-978a-400f-a605-0daae294ef1b,Response,Slowly easing down onto a cucumber.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
602129f7-41f3-47db-9dd5-d3cfc613fcd9,Response,Social justice warriors with flamethrowers of compassion.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
0ed0166f-5ec2-4fec-873c-d847ab20e228,Response,Some shit-hot guitar licks.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
b7f61531-a907-4888-b003-18b170d29485,Response,Stupid.,0,0,,21f07cde-d758-4b6b-8d78-2807529a0a6d
3de7ac82-4eab-4124-828b-4e276acd5acf,Response,The Abercrombie & Fitch lifestyle.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
80667b55-9d9d-4e10-98d1-341b7adda335,Response,The basic suffering that pervades all of existence.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
70149ab7-0b21-4957-92fa-61f7fa25ad21,Response,The black half of Barack Obama.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
626e951c-3e90-465d-868b-87bae3f8b616,Response,The eight gay warlocks who dictate the rules of fashion.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
e5530c3a-331c-4adc-b084-2dd2c01b68b9,Response,The ghost of Marlon Brando.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
039b8409-695b-47e3-87e8-e23630d98c3d,Response,The inability to form meaningful relationships.,0,0,,21f07cde-d758-4b6b-8d78-2807529a0a6d
4278ab10-0394-4172-93b0-fa8cdb514e01,Response,The passage of time.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
faf40dd2-915e-4a0a-ab37-d9896f2a368e,Response,"The swim team, all at once.",0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
0f1bcb2c-976e-4315-9692-28ef53dddf38,Response,The tiger that killed my father.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
224f6a57-4c22-41ef-b1a6-7eabfe543685,Response,The unbelievable world of mushrooms.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
7bd30979-a01c-4312-98d6-a6259e54ba40,Response,The white half of Barack Obama.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
36076066-d6ac-4de9-b199-4dd1b8cc6cd9,Response,Too much cocaine.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
bca47cf6-4326-468c-857f-9de6cd0c7b3a,Response,Unrelenting genital punishment.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
2542bead-3c00-4fd2-9f05-85343ff3b97b,Response,Vegetarian options.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
f2735189-122d-479b-a631-10df1f390a28,Response,Wearing glasses and sounding smart.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
463d459d-8397-402d-8830-0dc8d9355540,Response,Western standards of beauty.,0,0,c8916497-beb5-4cc3-81a5-3a988702d84a,21f07cde-d758-4b6b-8d78-2807529a0a6d
