f48fae6c-6c38-4174-a252-04a00c45fdea,Response,An overpopulation of rabid middle-aged Canadian women wreaking havoc on the Galleria Mall.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
e7119535-f342-407c-af7d-db03f6814607,Response,Ani DiFranco's hairy armpits.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
09edd779-724b-4e38-84a2-375f1ef39cb7,Response,Backstage of the theatre at UB.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
7fc12fbc-c774-4ae4-898d-832f24df24ae,Response,Biting into a Ted's Hotdog and finding veins.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
27ad847e-2028-4ea8-a3ab-8a69c0b18570,Response,Blowing a line of coke off of Rick James' tombstone.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
6237db6a-ea54-4dbf-855e-5019c3e337af,Response,Boy I Love Losing Super Bowls.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
a7fc0fd4-3371-4974-9cb1-fe48ad6f3682,Response,Bungee jumping from the Skyway.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
2715e552-66c8-4d32-aed3-278102ffe781,Response,"Canisius College Football, undefeated since 2002.",0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
001492ec-b1c2-4ca1-8c3b-a0fb9738295b,Response,Checking in to a comfortable room at the Buffalo Psych Center.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
04d73d0e-c6d1-444c-a425-50f05d8e1f89,Response,Cheektavegas.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
d8bd9bbc-9860-47c7-a487-4d705ad6c362,Response,"Cheerio scented air freshener, brought to you by General Mills.",0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
99cc38bd-2f83-4fbf-86e0-b1aa1c2eb3ba,Response,Cleaning the floor of the bathroom at The Pink with your tongue.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
fa6e46c9-6ab2-4e90-940e-af03933f1fc4,Response,Drinking Brett Hull's blood out of Lord Stanley's Cup.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
49e143eb-363f-4e3f-bc28-d2f54ba0c2c7,Response,Every new restaurant's obsession with Poutine.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
39e3be35-f422-4c18-9b08-b10d0f68141d,Response,Ghost pepper chicken wing shits.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
24fa9e1f-6c45-466d-95bd-2fae5fb02dba,Response,Going over Niagara Falls in a barrel.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
2b6e6b0d-3917-4a9d-b314-262317b2dfc9,Response,Loganberry flavored Jell-o wrestling.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
a8e5431a-0ae7-4c5f-9c5a-1f1ebdd0abdd,Response,Making out with the homeless guy who's pissing on the subway tracks.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
b0e55b1e-c398-458c-8d95-a8522758e97a,Response,Mayor Byron Brown's snarky attitude.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
48948c45-45c2-49e6-b392-43fbd34baf90,Response,Mickey Rats' classy vibe.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
409a1d36-765d-4547-b6de-bcc9f221d690,Response,Motorboating Billy Fucillo's man-boobs. It's gonn be HUGE!,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
26b19151-2bc1-4356-bd70-6d18f673be55,Response,Pegulaville!,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
c774fda7-41c0-437a-b9a2-0f530e8e2516,Response,Rick Jeanneret slowly licking the side of your face.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
70ddca19-f936-401f-8e05-0ec3897e125f,Response,Sex in public at the Bufalo Zoo.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
33aec30e-9c9a-41b4-99c6-91a6bbcbc4c4,Response,Streaking down Elmwood.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
086f45cd-493a-41c7-9690-d69940b4ffc5,Response,Taro Tsujimoto.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
594a41d4-32f1-4471-822a-539cd9a2e68d,Response,The absurd amount of dog shit that appears on the sidewalk immediately after all the snow melts.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
74029c9d-e2af-41f4-87d4-7586781f5cec,Response,The Buffalo Billion.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
3b5e37c0-9ad5-4bca-9482-55e3fd68168c,Response,The feeling of panic that you get about 10 minutes after eating Mighty Taco and there is no bathroom in sight.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
c4434a45-d7d7-48ba-9d28-b5b655c952cc,Response,The Goo Goo Dolls.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
443c6550-cd89-4b29-a223-2aaaf0c8b072,Response,The Labatt Pond Hockey Tournament.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
a9ca2ace-fe6a-47f4-a58d-aa1d3b985900,Response,The Labatty Splatties.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
9ab34138-c4cb-4176-94bf-a6e250912751,Response,The Lackawanna 6.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
4c5d83bb-6b08-4930-a376-f3b277d6cb36,Response,The old Club 31.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
d2137c69-b8a4-491d-b9aa-2161074f4128,Response,The petrified testicles of Frank Lloyd Wright.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
d78b36e3-d5fc-481a-990c-1f693689aa72,Response,The unwashed portion of the Allentown hipster community.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
420b60cd-63b1-474f-9292-f306ec89760f,Response,Tim Hortons coffee and a bag of dicks.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
deeea99e-ed56-44a5-ba9c-18f53ec36686,Response,Toothless people on Seneca St.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
45b97cfb-1d3e-4fd6-8aae-086b906aee0a,Response,Topless spring skiing at Holiday Valley.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
8a63101b-98c8-4b9b-85f1-030af9d78e00,Response,West Side gentrification.,0,0,0a016403-94aa-4fd7-b7fd-0548341c3c34
